feature,coefficient
entscheidung getroffen,-0.009965745736879467
freiwilliger,-0.009965749087981438
diesem moment,-0.009966037135297227
rede sein,-0.009966372228187489
recht auch,-0.009968058745841049
der weltweiten,-0.009968318968247738
des solidaritätszuschlags,-0.009968724931859253
tag vor,-0.009968790693934304
gegen deutschland,-0.009968877639502612
kurz gesagt,-0.009969618481989302
nicht diejenigen,-0.009970353722319554
dem libanon,-0.009970544380594826
immer für,-0.009970635198545444
fußt,-0.009970894228824238
bangen,-0.009970957448898265
als ergebnis,-0.009971272532970258
dort auf,-0.009972508248805545
kindesmissbrauchs,-0.009972764253473048
warn,-0.009973550421739476
sagen liebe,-0.009973692844265473
deckt,-0.009974163130513603
compact,-0.009974189373684309
geltendem,-0.00997478467248152
dazu im,-0.009975016062834957
anpassung von,-0.009975103252902712
verhandlungen zum,-0.009975539769949698
fragte,-0.009975994253892968
die sowieso,-0.009976043753675185
es neben,-0.009976540316693323
urteils des,-0.009976632621870212
von 2021,-0.009976790160587928
kontexten,-0.009977132519566745
werden ihre,-0.009977832948925095
übernächsten,-0.009977947524355692
ja selbst,-0.009977975606695694
beispiel indem,-0.009978445086789925
ja zum,-0.0099788713600351
tagesordnungspunkt auf,-0.009979552389532811
zweckbindung,-0.009979877406712039
ländlichen raums,-0.009980085698397166
vorwürfen,-0.009980109117591274
fand es,-0.009980197388793266
intelligenz in,-0.009980209099246346
menschen als,-0.009980434856396964
mitglieds des,-0.009980549508836494
vereinfachten verfahren,-0.0099810286189473
vorfeld der,-0.009981257142792282
gescheiterte,-0.009981305734262251
initiative die,-0.00998188447369774
abschlüsse,-0.009982169441889505
haben ob,-0.009982225596667327
dass weder,-0.00998286635141701
importiert,-0.009982966660637473
befugnissen,-0.009982984508793345
wüste,-0.009983017462400864
der sicht,-0.00998382468741626
nämlich einen,-0.009983881225519797
kapitalertragsteuer,-0.009984183500758564
gegenseitiger,-0.009984414744545705
dumm,-0.00998514626298958
diplomatisch,-0.009985226751218273
semester,-0.009985873653312162
november 2016,-0.009986410366978947
freien hansestadt,-0.009986518920174135
energieverbrauch,-0.009986955801600932
grundsätzlich die,-0.009987167740265259
schrodi,-0.009987369480312053
und solche,-0.009987405308950089
der bundesverband,-0.009987793873295467
der ort,-0.009988324543366229
wer es,-0.009988915849736258
eingebunden werden,-0.0099889899234892
einbringen und,-0.009989073057067364
einsatzbereit,-0.009989481968700194
energie zu,-0.009989791549740917
zustellung von,-0.009990299865966147
angebot und,-0.009990574090932142
die polizeiliche,-0.009990946367355058
unfairen,-0.009991688965725566
annäherung,-0.009991719053963606
investitionen für,-0.009991759274745928
der oder,-0.00999257460469226
allein von,-0.009992968516667044
ehe und,-0.00999315361128782
werden nun,-0.0099934035510047
schweine,-0.009993656970926827
kapitalgesellschaften,-0.009993699917722415
weit wie,-0.009994143633224664
mit deutscher,-0.009995133529626417
gutachten des,-0.009995261828561313
wer einen,-0.009996189060751611
zu analysieren,-0.009996316372709773
gemäß der,-0.009996366217303562
kollege ich,-0.009996399831114628
alois,-0.009996521206551246
ultima,-0.009996851550508
wir vom,-0.009997087587723209
gestern hat,-0.00999726148444636
eritrea,-0.009997429171315192
den drei,-0.009997725928120737
mehreinnahmen,-0.009998205063402876
der ministerien,-0.009998208959988703
verarmung,-0.009998603959050617
neu und,-0.009998610970497765
letzter punkt,-0.009998951988542238
protokoll der,-0.009998986040273765
davon in,-0.00999904890543842
die wenigen,-0.009999616283148348
und partnern,-0.009999959828908533
sei das,-0.010000674951505811
armutszeugnis,-0.010001813462619757
mitarbeitern des,-0.010002039892661897
anschlag in,-0.010002090714535733
und unabhängige,-0.010002451645579441
setze ich,-0.010002805161887868
tagesordnungspunkt 14,-0.010003080888211398
der massive,-0.010004131643149632
steuerbefreiung,-0.010004477034989412
449,-0.010004539931178431
arbeitnehmerrechte,-0.010004830909272655
sie sagten,-0.010004968906906839
errichtung von,-0.01000497903318376
beps,-0.010005180134353564
politische verantwortung,-0.010005832116994481
spielchen,-0.010005864129313442
bemerkenswerten,-0.010006487400965589
rundfunks,-0.010007284805279138
einem satz,-0.01000732932404189
machen von,-0.010007345733721801
unterstützung brauchen,-0.010007789573874307
der wahlperiode,-0.01000789953408832
eigentlich dass,-0.01000798661198787
getan wird,-0.010008250915947614
ja wenn,-0.010008413410315114
der empfehlungsdrucksache,-0.010008590040942152
man keine,-0.010008940366291479
sorgen können,-0.010008994783539298
der westen,-0.010009061317594386
ohne grenzen,-0.01000923214900941
es verdient,-0.01000926619145284
gemessen an,-0.01000938969219821
dr olaf,-0.010009656162827996
verhandlungen in,-0.010010110710752319
die weltgemeinschaft,-0.010010387731467339
beteiligung am,-0.01001041674597968
parlamentarischen versammlung,-0.010010507424963792
akteurinnen und,-0.01001072024464993
burkina faso,-0.010010757038030905
faso,-0.010010757038030905
vielzahl an,-0.010011565718193728
schwulen,-0.01001170733270766
einem deutschen,-0.010011720687673557
dort gibt,-0.010012027248873272
bauen die,-0.010012360339988459
haushalte mit,-0.010012900408473033
scholz der,-0.01001295443850898
aus in,-0.010013145494890283
ausschusszuweisung eu,-0.010013387802467634
eindruck zu,-0.010014689692736424
die meinung,-0.010014876264781597
gebracht um,-0.010014957616195329
nach beginn,-0.010015930302028738
27 april,-0.010017741498102861
wiegt,-0.010017870128044467
asylsuchende,-0.010018045574398761
gebaut und,-0.010018081001061399
zum vorliegenden,-0.010018108851393502
fünfte verordnung,-0.010018530613051519
ich beginne,-0.010018858539024442
haushaltstitel,-0.0100192530444165
welternährungsprogramm,-0.010019630991605046
augen der,-0.01001968679532113
professionell,-0.010019994045618593
tragen müssen,-0.010020313277450094
den heißen,-0.010020333177884911
unternehmen durch,-0.01002063022963608
zahl die,-0.010020663411403204
gutachter,-0.010020734734377775
reduziert und,-0.010020897324171722
520,-0.010020931506028622
getestet,-0.010021049038215863
sein auch,-0.010021368586830877
das alle,-0.010021676275232252
arbeitsbedingungen für,-0.010022040673834526
deshalb auf,-0.010022274631458439
sozialstandards,-0.010022558109464213
wichtigen punkt,-0.010022703222165877
dächern,-0.010023420827832367
die älteren,-0.010023848346166703
19 entschließung,-0.01002455753807421
transformation unserer,-0.010024585375742703
es anders,-0.010024876675370165
kongo,-0.010026461165688496
partnern und,-0.010026518950072854
macht in,-0.01002699738328429
heute nach,-0.010027062474205721
ende 2022,-0.01002713194327009
angemessenheit,-0.010027358109333794
die verjährung,-0.01002776074913523
zur ausweitung,-0.01002834954381768
ländern nicht,-0.010028393572928403
eu 2021,-0.01002861758058139
jetzt darum,-0.010028992567418236
und fördern,-0.010029116382993874
jamaika,-0.010029654300038741
woche haben,-0.010029965817865196
sich insbesondere,-0.010030457252930378
gut ausgebildete,-0.010031456553374295
verständnis dafür,-0.010031700421556565
der atmosphäre,-0.01003185005630435
die nase,-0.010033040812368704
gegeben hätte,-0.010033288249612332
dazu und,-0.010033408863549009
im besitz,-0.010034000611407043
ende ein,-0.01003411958345754
bestritten,-0.010034586594392115
destabilisieren,-0.010034779970140207
die vorsitzende,-0.01003519802663205
hisbollah und,-0.010035373791196338
die vereinfachung,-0.010035428886543888
ansiedlung von,-0.010035596297277677
gesetz gegen,-0.010035735608571258
frühestens,-0.010036349713492257
das euro,-0.010036351620131669
eine grundsätzliche,-0.010036444302748691
zucker,-0.01003664748783047
zweite ist,-0.010037609853580825
leistung die,-0.01003779938744109
sehr bewusst,-0.010038073394393832
auslaufen des,-0.010038187805682126
gazprom,-0.010038211223230934
zusätzlich für,-0.010038687879260395
sie braucht,-0.010038761785092795
eingliederung,-0.01003943394940326
bodo ramelow,-0.010039457653210385
automatisierten,-0.010040018138777211
begrüßen die,-0.010040244034301428
emmanuel macron,-0.010040340047762934
beharrlich,-0.010040527099873551
jahr vor,-0.010041165828585405
website,-0.010041272902443336
geht dabei,-0.010041416548075043
staat israel,-0.010041884316702707
also zu,-0.010042115930746208
sowohl von,-0.01004337686387952
alle für,-0.010043433116708179
anliegen des,-0.010044346509862053
anfeindungen,-0.01004472018397268
berlin oder,-0.010045507732691887
mitteilung der,-0.010045592166247272
absoluter,-0.010046000757645192
aus wir,-0.010046445700760045
die starke,-0.010046544131267923
wirksame maßnahmen,-0.010046569209026086
bundesregierung unter,-0.010046701657466248
anmeldung,-0.0100470909772425
dem asylbewerberleistungsgesetz,-0.010047687279670524
eine minute,-0.010047821251988795
abstriche,-0.010047917257815097
als bundestag,-0.010048024051777316
folgekosten,-0.010048154067157391
vorgaben im,-0.010048717946909286
ergänzungshaushalt,-0.010048792071824903
sollten auch,-0.010049289723839033
eine militärische,-0.010049407479734708
vergangenheit und,-0.010049522160330483
eher in,-0.010049746829521727
dringendsten,-0.010050303343052455
die fristen,-0.010050354580960166
autonomes fahren,-0.01005040474198638
die wahren,-0.01005099384548646
im untersuchungsausschuss,-0.010052503301087408
ressourcen und,-0.010052838280149058
schon angedeutet,-0.010053044205621926
top 24,-0.010053219295450605
neue regelungen,-0.010053371778733578
verspätungen,-0.01005390178086424
den gesetzgeber,-0.01005393363035382
fokus der,-0.010054178955861217
verfahren noch,-0.010054696655757495
denn genau,-0.010054742012018026
vorschläge wie,-0.010054995373763956
eine bedrohung,-0.010055351836821035
von kriminellen,-0.010056152117371327
gemäß den,-0.010056930398013848
es angesichts,-0.010056993534168229
wollen ja,-0.01005699378622821
diese gelder,-0.010057187263950988
kamerun,-0.010057437527206817
ausgestattete,-0.010057742638361167
aufhört,-0.01005798967042301
da aber,-0.010058370191641864
um neue,-0.01005935263854721
von jüdinnen,-0.010059804593826367
gemeinschaftseinrichtungen,-0.010059848818215703
unterstützt haben,-0.010060517697827192
den köpfen,-0.0100606052943979
angestellte,-0.010061462070470258
nicht überall,-0.01006200967506552
hilfsbereitschaft,-0.010062142051006175
wahrheit dazu,-0.01006251174619339
bundesrates zu,-0.010062686843081235
ergebnisse des,-0.010062770194268673
damals als,-0.010063582280539829
einmal bei,-0.010064389410932663
was denn,-0.010064415269342873
organspender,-0.010065107971313424
gibt wie,-0.010065808422750991
bruttoinlandsproduktes,-0.010065824507936645
brennen,-0.01006625744919554
hier deutlich,-0.010066613311295918
bedarfen,-0.010066820420464622
ballungszentren,-0.010067669059165752
kürzungen im,-0.010067853878685896
krankenhäuser die,-0.010068416491159107
früherer,-0.010068469135466917
netzbetreiber,-0.0100686068572328
vielen gesprächen,-0.01006868223674769
für unter,-0.010069491495991081
folge von,-0.010069567535592825
und gegenüber,-0.010069808200822481
kämpfen und,-0.01006987841942812
gesicherten,-0.010070011387619418
allem über,-0.010070743735536862
entsenden,-0.01007084368836569
helden,-0.010071017011801273
ausgewogenen,-0.01007119300315019
er als,-0.01007126034540363
nitrat,-0.010072555043741136
und beschleunigung,-0.010072837140657442
stattfindenden,-0.010073190686592102
ausweisen,-0.010073211989935618
charta der,-0.010073237390063376
autoritärer,-0.010073238626862246
auf wunsch,-0.010073311001305037
die vorgesehenen,-0.01007345790575058
ergehen,-0.010073584970187444
in nicht,-0.010073775660496522
vorschlag den,-0.010073806816475732
ruin,-0.010074982424956124
auf schutz,-0.010075401876737548
verteidigung und,-0.010075693429712955
unbürokratische,-0.010076431578159782
netz und,-0.010076632147956401
unerträglichen,-0.010076949286750441
schaffen eine,-0.01007732247933374
südamerika,-0.01007738292571665
vorgeschriebenen,-0.010078121907746476
wesentlichen beitrag,-0.010078553358146107
jahres auf,-0.01007915321982819
optimierung,-0.01007933971413185
ersten rede,-0.010079453585779325
dieser maßnahmen,-0.010079753533572244
mobilfunkausbau,-0.010079979991265378
zusätzliche investitionen,-0.010080346908044695
seit drei,-0.010080702164418209
ist müssen,-0.01008077566878717
die mindestlohnkommission,-0.010080907992939672
unterkünfte,-0.01008141724907338
turbo,-0.01008206175912399
mensch der,-0.010082659991242119
anwaltschaft,-0.010083067916042854
lars klingbeil,-0.010083527652369117
energieversorgung in,-0.010083658384932023
einer koalition,-0.010083685039951584
die vorratsdatenspeicherung,-0.010083695361472644
gebrauchen,-0.010084471721079446
unserer geschäftsordnung,-0.010084831692331856
gut das,-0.010084924204123486
die mütter,-0.010085166032332006
des wohngeldes,-0.010085227560713133
wohngeldes,-0.010085227560713133
wie diesen,-0.010086020620665475
der artenvielfalt,-0.010086385453172959
besonderer bedeutung,-0.010086587931641307
sie legen,-0.010087649824634223
330,-0.01008865259855384
beratenden,-0.010089067622627537
programm zur,-0.010089180121703397
seine familie,-0.010089738613924586
hier machen,-0.01008987916018389
entwickelt haben,-0.010090168849417186
bei menschen,-0.010090497112739296
gefreut dass,-0.010090661307080667
einzustehen,-0.010091190179003581
im zusammenspiel,-0.010091339722685218
baum,-0.010091507225826898
der bankenunion,-0.010092662164188228
zehnten,-0.010092946496604282
verarbeiten,-0.01009308473773128
mitarbeiter und,-0.010093128252659856
neubauten,-0.010093190950144262
damit dem,-0.010093283845511553
haben zur,-0.010093456304317818
wünschen uns,-0.010093690438769025
geeinigt haben,-0.010095223141538713
keines,-0.010095329358976168
plus von,-0.010095566629225746
ich lade,-0.010095709280808413
durchführung einer,-0.010095935761980118
grenze von,-0.010096017920129832
unserer soldaten,-0.010096249392107641
sich bitte,-0.010096302945020608
schulen zu,-0.01009640278518553
519,-0.010096663515401016
und tragen,-0.010096825985899343
das gar,-0.0100971104598949
bösen,-0.010098739988247623
nachfolgenden generationen,-0.010099010290386446
den intensivstationen,-0.010099337346564112
allem wenn,-0.01009947871298095
appelliere an,-0.010099481822636886
württemberg in,-0.010099590751085743
behauptet wird,-0.01009973315504766
der globale,-0.010099736954232042
helge,-0.010099975184491862
kontinents,-0.01010014752500321
gesetzentwurf im,-0.010100199866439837
haushaltsfinanzierungsgesetz,-0.01010029274041336
dann sprechen,-0.01010077597550818
leben mit,-0.010101416289475534
dienst der,-0.010101737813928834
und 20,-0.010101941441653032
bund für,-0.010102666224495516
er oder,-0.010102746791929698
zum nächsten,-0.010103538743546601
so habe,-0.010103611726785873
der altersvorsorge,-0.010103773653054484
herren was,-0.010105205842033114
von aachen,-0.010105210127052141
lege,-0.010105851864594527
überholt,-0.010106014957871614
umbaus,-0.010106407238551733
kampfhandlungen,-0.010106699839407056
skepsis,-0.010107456314400881
die ideen,-0.010107565731348625
werden natürlich,-0.01010819031488398
bindet,-0.010108198134261056
union noch,-0.010108607536166195
